"Engagement","Cover","Summary"
0.149573867362395,"Genre","Genre"
0.179574165450177,"Genre","Genre"
0.331277379447271,"Genre","Genre"
0.226213271720693,"Genre","Genre"
0.290223303234921,"Genre","Genre"
0.176054697354738,"Genre","Genre"
0.0507497316819431,"Genre","Genre"
0.12803230280381,"Genre","Genre"
-0.00447646392624748,"Genre","Genre"
0.254885176172027,"Genre","Genre"
0.303682683471578,"Genre","Genre"
0.155727922237299,"Genre","Genre"
0.0639097663902129,"Genre","Genre"
0.270715025123701,"Genre","Genre"
0.175932702656069,"Genre","Genre"
0.123372790232622,"Genre","Genre"
0.274358542318002,"Genre","Genre"
0.0860154342642407,"Genre","Genre"
0.276895910322904,"Genre","Genre"
0.077752374106325,"Genre","Genre"
0.201141334039277,"Genre","Genre"
0.251137724231864,"Genre","Genre"
0.0284741287445675,"Genre","Genre"
0.201812347783493,"Genre","Genre"
0.150841319705117,"Genre","Genre"
0.229574391664229,"Genre","Genre"
0.0831402064620782,"Genre","Genre"
0.153301366594251,"Genre","Genre"
0.300228400775579,"Genre","Genre"
0.178849016380803,"Genre","Genre"
0.244319094827512,"Genre","Genre"
0.139910540238356,"Genre","Genre"
0.0590608345285289,"Genre","Genre"
0.160907430915287,"Genre","Genre"
0.0395008844559227,"Genre","Genre"
-0.0976111388449971,"Genre","Genre"
0.278912259199149,"Genre","Genre"
0.0265709419627085,"Character","Genre"
-0.0621299615175697,"Character","Genre"
0.276433816875108,"Character","Genre"
0.155576586228311,"Character","Genre"
0.0850445926298069,"Character","Genre"
0.135646241607747,"Character","Genre"
0.105882238983724,"Character","Genre"
0.276599053174608,"Character","Genre"
0.244319285020184,"Character","Genre"
-0.0501956715036208,"Character","Genre"
0.19940781947701,"Character","Genre"
0.244217639907947,"Character","Genre"
0.237191317117205,"Character","Genre"
-0.133918077114106,"Character","Genre"
0.128757108998167,"Character","Genre"
0.394555998510155,"Character","Genre"
0.252615344636744,"Character","Genre"
-0.0481131416775037,"Character","Genre"
-0.0426402454260124,"Character","Genre"
0.215933146277866,"Character","Genre"
0.136113341731326,"Character","Genre"
0.272354867665298,"Character","Genre"
0.192259199401277,"Character","Genre"
0.1667199236211,"Character","Genre"
0.179039421135914,"Character","Genre"
0.17695060424696,"Character","Genre"
0.00464811205428969,"Character","Genre"
0.438939198474335,"Character","Genre"
-0.01244064889104,"Character","Genre"
0.154964620866131,"Character","Genre"
0.0916816776854003,"Character","Genre"
0.373013480002649,"Character","Genre"
0.278372821141508,"Character","Genre"
0.0893540132912046,"Character","Genre"
0.181650495445003,"Character","Genre"
0.29685543402385,"Character","Genre"
0.425358740740828,"Character","Genre"
0.193271809140262,"Character","Genre"
0.0318992077322765,"Character","Genre"
0.0389749223805027,"Character","Genre"
0.397686229652102,"Character","Genre"
-0.0914685780628978,"Character","Genre"
0.523689084265823,"Character","Genre"
0.125637928709524,"Character","Genre"
0.102472808906354,"Character","Genre"
0.175907266655674,"Character","Genre"
0.269006647343831,"Character","Genre"
0.193339393100122,"Character","Genre"
-0.0777380266966974,"Character","Genre"
0.199424405136324,"Character","Genre"
0.211050941649091,"Character","Genre"
0.23614610446414,"Character","Genre"
0.0332295126871137,"Character","Genre"
-0.127522745763378,"Character","Genre"
0.118050843061057,"Character","Genre"
0.0436841498908312,"Character","Genre"
0.0650932001868278,"Character","Genre"
0.0425464879936099,"Character","Genre"
0.109239466017457,"Character","Genre"
0.119653952449167,"Character","Genre"
0.25253112558878,"Character","Genre"
0.275371401265094,"Character","Genre"
0.0616562005099089,"Character","Genre"
0.119941843418175,"Character","Genre"
0.200373371923071,"Character","Genre"
0.324854932580562,"Character","Genre"
0.150271549642912,"Character","Genre"
-0.046864818986493,"Character","Genre"
0.184822305416956,"Character","Genre"
0.142709119483533,"Character","Genre"
0.369699142415251,"Character","Genre"
0.198210659853232,"Character","Genre"
0.0822340261174326,"Character","Genre"
0.104257324740577,"Character","Genre"
0.0963643852545423,"Character","Genre"
0.179324216458897,"Character","Genre"
0.178170135711937,"Character","Genre"
0.266901784818974,"Character","Genre"
0.195421207141713,"Character","Genre"
0.112997524345442,"Character","Genre"
0.0441266445784316,"Character","Genre"
0.233164351770344,"Character","Genre"
0.1495013821206,"Character","Genre"
0.178940544123015,"Character","Genre"
0.289436922210738,"Character","Genre"
0.367244274237851,"Character","Genre"
0.0425420247837337,"Character","Genre"
0.354289654818434,"Character","Genre"
0.0529919764658898,"Character","Genre"
0.188962263063372,"Character","Genre"
0.183684459382644,"Character","Genre"
0.123770978812921,"Character","Genre"
0.324310364922164,"Character","Genre"
0.0779305600266393,"Character","Genre"
0.236263753661595,"Character","Genre"
0.155409315982804,"Character","Genre"
0.0452223641522988,"Character","Genre"
0.302762697215966,"Character","Genre"
-0.0936008438610599,"Character","Genre"
0.0938617036704855,"Character","Genre"
-0.027968308028871,"Character","Genre"
0.180318528388152,"Character","Genre"
0.188730705932918,"Character","Genre"
0.0227517797548303,"Character","Genre"
0.235114354737649,"Character","Genre"
0.0330519713701597,"Character","Genre"
0.236104179930158,"Character","Genre"
0.185539527955326,"Character","Genre"
0.242833113652542,"Character","Genre"
0.044382035296738,"Character","Genre"
0.168442481161373,"Character","Genre"
0.101461669605239,"Character","Genre"
-0.0192658587313478,"Character","Genre"
0.175322380662583,"Character","Genre"
0.369851513358062,"Character","Genre"
0.0792314879781943,"Character","Genre"
0.133021902919816,"Character","Genre"
0.239709247957262,"Character","Genre"
0.161337461180391,"Character","Genre"
0.390224357470343,"Character","Genre"
0.245465648054785,"Character","Genre"
0.435560071962645,"Character","Genre"
0.198869121555276,"Character","Genre"
0.0209300006468899,"Character","Genre"
0.207560232148519,"Character","Genre"
0.0460532491822977,"Character","Genre"
0.0361525160656797,"Character","Genre"
0.134263080387567,"Character","Genre"
0.269070004021432,"Character","Genre"
0.198269199949358,"Character","Genre"
0.254682433175626,"Character","Genre"
0.266840920273672,"Character","Genre"
0.136377744349329,"Character","Genre"
-0.131267733633087,"Character","Genre"
0.2525088222077,"Character","Genre"
0.417293904323175,"Character","Genre"
0.164006019935162,"Character","Genre"
-0.00558973394332204,"Character","Genre"
0.112893908133514,"Character","Genre"
0.0448578905013705,"Character","Genre"
0.152003293591406,"Character","Genre"
0.238133440666797,"Character","Genre"
0.260972337616665,"Character","Genre"
0.185221002977598,"Character","Genre"
0.0449235840068282,"Character","Genre"
0.254590260073792,"Character","Genre"
0.318798226615606,"Character","Genre"
0.427225933111729,"Character","Genre"
0.0977617078640892,"Character","Genre"
0.2138911118983,"Character","Genre"
0.300242999933691,"Character","Genre"
0.143032543417346,"Character","Genre"
0.219983026692217,"Character","Genre"
0.182730577753411,"Character","Genre"
0.140866055855577,"Character","Genre"
0.177221092345004,"Character","Genre"
0.2727679323436,"Character","Genre"
0.206053469680528,"Character","Genre"
0.101027414179059,"Character","Genre"
-0.111773957098612,"Character","Genre"
0.0615924177850197,"Character","Genre"
0.154605385918764,"Character","Genre"
-0.144731014635717,"Character","Genre"
0.422314243803683,"Character","Genre"
-0.0216514675895325,"Character","Genre"
0.0177097749256923,"Character","Genre"
0.331928586994687,"Character","Genre"
-0.105785113846399,"Character","Genre"
0.245687521735405,"Character","Genre"
0.115718947774869,"Character","Genre"
0.211705208981403,"Character","Genre"
0.262373231505376,"Character","Genre"
0.0419843292505211,"Character","Genre"
0.0722986185101668,"Character","Genre"
-0.202633916387333,"Character","Genre"
0.0416737211146187,"Character","Genre"
0.202622590470004,"Character","Genre"
0.217608110749844,"Character","Genre"
0.400246720455971,"Character","Genre"
0.164755243448756,"Character","Genre"
0.212639037808224,"Character","Genre"
0.165973399923225,"Character","Genre"
0.0985796516997472,"Character","Genre"
0.246869298503513,"Character","Genre"
0.212708149706757,"Character","Genre"
0.172530455007217,"Character","Genre"
0.059144721806766,"Character","Genre"
0.152181945791749,"Character","Genre"
0.25077003732163,"Character","Genre"
0.238174329695515,"Character","Genre"
0.0990816969318463,"Character","Genre"
0.076706383844379,"Character","Genre"
0.218536158630671,"Character","Genre"
0.282869191474419,"Character","Genre"
0.171526979572352,"Character","Genre"
0.119404853754456,"Character","Genre"
0.051319512398626,"Character","Genre"
0.106685573047337,"Character","Genre"
-0.0209302013626159,"Character","Genre"
0.0733218160719855,"Character","Genre"
0.293195810638983,"Character","Genre"
0.290431821404434,"Character","Genre"
0.0525066839673589,"Character","Genre"
0.182287790208741,"Character","Genre"
0.165327477684935,"Character","Genre"
-0.0425178623410309,"Character","Genre"
0.254300797621268,"Character","Genre"
-0.0724814955256498,"Character","Genre"
0.00738958854459498,"Character","Genre"
0.276778533406878,"Character","Genre"
0.0920952706582886,"Character","Genre"
0.13103490510637,"Character","Genre"
-0.0376324751410374,"Character","Genre"
-0.0171156758479234,"Character","Genre"
0.199109167682538,"Character","Genre"
0.136054368552253,"Character","Genre"
0.0860285835740611,"Character","Genre"
-0.00308327130752914,"Character","Genre"
0.0253241798569259,"Character","Genre"
0.401332433123718,"Character","Genre"
0.117821248795021,"Character","Genre"
0.249880625442578,"Character","Genre"
0.251200768081514,"Character","Genre"
0.248589529641507,"Character","Genre"
0.192377051147804,"Character","Genre"
0.00671728909928129,"Character","Genre"
0.0358595496676408,"Character","Genre"
0.247166943345512,"Character","Genre"
-2.42150993129409e-06,"Character","Genre"
0.220304811647638,"Character","Genre"
0.0929752511707192,"Character","Genre"
0.109194878308763,"Character","Genre"
0.0622516659406205,"Character","Genre"
0.129383063647534,"Character","Genre"
0.262262180998216,"Character","Genre"
0.211447981304941,"Character","Genre"
0.12910430227319,"Character","Genre"
0.261400662962834,"Character","Genre"
0.355720448097619,"Character","Genre"
0.156235728530219,"Character","Genre"
0.213458734372931,"Character","Genre"
0.190386237887769,"Character","Genre"
0.0396516470778266,"Character","Genre"
0.045809662942486,"Character","Genre"
0.387372455514544,"Character","Genre"
0.262753334533141,"Character","Genre"
0.246049812631177,"Character","Genre"
0.174708808485932,"Character","Genre"
0.215246627799072,"Character","Genre"
0.175222724745518,"Character","Genre"
0.162039850490472,"Character","Genre"
0.183810677433166,"Character","Genre"
0.0357441896794942,"Character","Genre"
0.445146652236547,"Character","Genre"
0.253235414832506,"Character","Genre"
0.126855044925322,"Character","Genre"
0.302546724499508,"Character","Genre"
0.0817290296794146,"Character","Genre"
0.362339020897103,"Character","Genre"
0.109675173637269,"Character","Genre"
-0.121578902774229,"Character","Genre"
0.320694303447948,"Character","Genre"
0.29286749592745,"Character","Genre"
0.064082041676955,"Character","Genre"
-0.0122449959192304,"Character","Genre"
-0.0631433096835973,"Character","Genre"
0.124718375448349,"Character","Genre"
-0.06307142927356,"Character","Genre"
0.059263837747003,"Character","Genre"
0.176628654685435,"Character","Genre"
0.259662306646048,"Character","Genre"
0.0586044247744314,"Character","Genre"
0.142167668802919,"Character","Genre"
0.187593788324972,"Character","Genre"
0.363271160588479,"Character","Genre"
0.0419747766967457,"Character","Genre"
-0.0355172314112577,"Character","Genre"
-0.0644731306052964,"Character","Genre"
0.223688462234772,"Character","Genre"
0.149785697037956,"Character","Genre"
0.249650356527175,"Character","Genre"
0.140099273541117,"Character","Genre"
0.204171271061711,"Character","Genre"
0.183906228899134,"Character","Genre"
0.15982503822023,"Character","Genre"
0.0822444808282254,"Character","Genre"
0.308441125675167,"Character","Genre"
0.108307114866907,"Character","Genre"
0.237011652573098,"Character","Genre"
0.176756698543615,"Character","Genre"
0.37078293697446,"Character","Genre"
0.242345675718865,"Character","Genre"
0.116477061296516,"Character","Genre"
0.155902125727917,"Character","Genre"
0.141962894990388,"Character","Genre"
-0.0939015316366758,"Character","Genre"
0.360687267378482,"Character","Genre"
0.284665738538501,"Character","Genre"
0.0650060036529673,"Character","Genre"
0.202840907100446,"Character","Genre"
0.186027508432838,"Character","Genre"
0.0210688706737095,"Character","Genre"
0.335788889638387,"Character","Genre"
0.127210347403724,"Character","Genre"
0.179030044953214,"Character","Genre"
0.20558452113277,"Character","Genre"
0.0377050636828693,"Character","Genre"
0.0267484804519277,"Character","Genre"
0.151174893456433,"Character","Genre"
0.226130272061465,"Character","Genre"
0.165859663821354,"Character","Genre"
0.241713468556266,"Character","Genre"
0.197197612406962,"Character","Genre"
0.222446536710954,"Character","Genre"
-0.0113487087129522,"Character","Genre"
0.238246466913266,"Character","Genre"
0.0622239464628511,"Character","Genre"
0.101112533267908,"Character","Genre"
0.144417752171825,"Character","Genre"
-0.0407421304766404,"Character","Genre"
0.145055565763437,"Character","Genre"
0.104217083578816,"Character","Genre"
0.0707786257673843,"Character","Genre"
0.0904482884398104,"Character","Genre"
0.306458701210171,"Character","Genre"
0.0059294378846676,"Character","Genre"
0.131153862228637,"Character","Genre"
-0.139635405214335,"Character","Genre"
0.0760996815872717,"Character","Genre"
0.0968443377484099,"Character","Genre"
0.342079094554244,"Character","Genre"
0.041557832171589,"Character","Genre"
0.0523384556270313,"Character","Genre"
-0.0107155541485236,"Character","Genre"
0.178576620017969,"Character","Genre"
0.29549103853448,"Character","Genre"
0.0131759667896214,"Character","Genre"
0.105913071823117,"Character","Genre"
0.320957033061701,"Character","Genre"
0.0748843126409606,"Character","Genre"
0.239261465005153,"Character","Genre"
0.203740425137648,"Character","Genre"
0.000352489143363471,"Character","Genre"
0.303026561332135,"Character","Genre"
0.252420882192677,"Character","Genre"
0.0984156988689039,"Character","Genre"
0.0485207854443805,"Character","Genre"
0.110149789829569,"Character","Genre"
0.25468760981745,"Character","Genre"
0.0892900863779882,"Character","Genre"
-0.0679046382523182,"Character","Genre"
0.139851434689468,"Character","Genre"
0.249628481169081,"Character","Genre"
0.017905848379895,"Character","Genre"
0.12845013667956,"Character","Genre"
0.0103368008773295,"Character","Genre"
0.171016745551076,"Character","Genre"
0.141100044638377,"Character","Genre"
0.152957826875484,"Character","Genre"
0.0823208298127036,"Character","Genre"
0.0718763846136486,"Character","Genre"
0.261573449729049,"Character","Genre"
0.16961656228446,"Character","Genre"
0.134567767891137,"Character","Genre"
-0.228582623890499,"Character","Genre"
0.00392575562033814,"Character","Genre"
0.248548758146365,"Character","Genre"
0.108182182786863,"Character","Genre"
0.0120018659343267,"Character","Genre"
0.104281281174598,"Character","Genre"
0.111930310486843,"Character","Genre"
0.0968269125823951,"Character","Genre"
0.21659350909345,"Character","Genre"
0.339505712587471,"Character","Genre"
0.275571019337363,"Character","Genre"
0.306534704076529,"Character","Genre"
0.117415920700182,"Character","Genre"
0.258321365678673,"Character","Genre"
0.039270909370442,"Character","Genre"
0.140293431385905,"Character","Genre"
0.41925254877682,"Character","Genre"
0.155460638814567,"Character","Genre"
0.120362928883517,"Character","Genre"
0.0868943847217232,"Character","Genre"
0.249552220224719,"Character","Genre"
0.409742723411415,"Character","Genre"
0.206458844421644,"Character","Genre"
0.125648214628725,"Character","Genre"
0.405854037520443,"Character","Genre"
0.0635403731870869,"Character","Genre"
0.292783901593709,"Character","Genre"
0.106438584629961,"Character","Genre"
0.034390315597632,"Character","Genre"
0.303196645449613,"Character","Genre"
-0.0589712809874467,"Character","Genre"
0.120010007397914,"Character","Genre"
0.158861829201848,"Character","Genre"
0.103921873759969,"Character","Genre"
-0.039560927945743,"Character","Genre"
0.0800318612580579,"Character","Genre"
-0.0298442893340784,"Character","Genre"
0.387779638355546,"Character","Genre"
-0.0658195554079828,"Character","Genre"
-0.0957342122714036,"Character","Genre"
0.240717823233322,"Character","Genre"
0.2658933289274,"Character","Genre"
0.133481416133917,"Character","Genre"
0.132181541445328,"Character","Genre"
0.244005180457012,"Character","Genre"
0.324846274651816,"Character","Genre"
-0.0338666179312673,"Character","Genre"
0.313539649196767,"Character","Genre"
0.180521408043718,"Character","Genre"
0.116278786541716,"Character","Genre"
0.308817296817253,"Character","Genre"
0.269772842208813,"Character","Genre"
0.310354298312347,"Character","Genre"
0.122060782763823,"Character","Genre"
0.250140693961789,"Character","Genre"
0.192487075985343,"Character","Genre"
0.0949360534262295,"Character","Genre"
0.367867962920762,"Character","Genre"
0.176407218262615,"Character","Genre"
0.150437874899424,"Character","Genre"
0.22047659208026,"Character","Genre"
0.203768142550674,"Character","Genre"
0.0723074302187744,"Character","Genre"
0.150618582988908,"Character","Genre"
0.469773338654278,"Character","Genre"
0.148288827426008,"Character","Genre"
0.121447373028361,"Character","Genre"
0.24511964032744,"Character","Genre"
0.205177689572391,"Character","Genre"
0.092403870875233,"Character","Genre"
0.0270732626899514,"Character","Genre"
0.258736168900495,"Character","Genre"
0.171261401800817,"Character","Genre"
0.214869666733139,"Character","Genre"
0.122041023433105,"Character","Genre"
-0.0412532325772723,"Character","Genre"
0.165291351793106,"Character","Genre"
0.443869203995422,"Character","Genre"
-0.0184126023561242,"Character","Genre"
0.0388232448702725,"Character","Genre"
-0.00332644934035459,"Character","Genre"
0.113184206592033,"Character","Genre"
0.322774509757561,"Character","Genre"
0.138601929309499,"Character","Genre"
0.126331403891212,"Character","Genre"
0.00236474756835081,"Character","Genre"
0.164831970040083,"Character","Genre"
0.281239170570507,"Character","Genre"
0.428225895023227,"Character","Genre"
0.314763553037844,"Character","Genre"
0.0525971985175522,"Character","Genre"
0.0966243957537886,"Character","Genre"
0.229894666630705,"Character","Genre"
0.155795030049451,"Character","Genre"
0.190039635954251,"Character","Genre"
-0.00047585400456196,"Character","Genre"
0.105816415918774,"Character","Genre"
0.0458314902784119,"Character","Genre"
0.045573049046651,"Character","Genre"
0.0707319277333476,"Character","Genre"
0.107225131657826,"Character","Genre"
0.156319852823136,"Character","Genre"
0.233013870339382,"Character","Genre"
0.0958983071612848,"Character","Genre"
0.0541589656805526,"Character","Genre"
0.350940109217543,"Character","Genre"
0.276263968820599,"Character","Genre"
0.240621503128696,"Character","Genre"
0.360996480755848,"Character","Genre"
0.0396709665684789,"Character","Genre"
0.402858109835121,"Character","Genre"
0.304173918899269,"Character","Genre"
0.193842761437312,"Character","Genre"
0.231919958071199,"Character","Genre"
0.164360973094122,"Character","Genre"
0.143700905028526,"Character","Genre"
-0.0321480272083161,"Character","Genre"
0.246110781498238,"Character","Genre"
0.414078807772677,"Character","Genre"
0.407772754800779,"Character","Genre"
0.177375319255303,"Character","Genre"
0.144054665329473,"Character","Genre"
0.178839339349518,"Character","Genre"
0.294511381398915,"Character","Genre"
0.334275858712289,"Character","Genre"
0.205953298304082,"Character","Genre"
0.290713448225687,"Character","Genre"
0.153750898720773,"Character","Genre"
0.216726664401673,"Character","Genre"
0.299276801636185,"Character","Genre"
0.593748835208835,"Character","Genre"
0.150519688528713,"Character","Genre"
0.0768223219736061,"Character","Genre"
0.21049695488984,"Character","Genre"
0.108300970436347,"Character","Genre"
0.233233977342589,"Character","Genre"
0.197949807896144,"Character","Genre"
0.314940059564761,"Character","Genre"
0.0418268219606363,"Character","Genre"
0.0123309746343007,"Character","Genre"
0.345108766985757,"Character","Genre"
0.184034295974928,"Character","Genre"
0.0463107211071268,"Character","Genre"
0.0281473107517371,"Character","Genre"
0.0907170057325126,"Character","Genre"
0.227855368136438,"Character","Genre"
0.0937269507130101,"Character","Genre"
0.318021539651664,"Character","Genre"
0.186261355418391,"Character","Genre"
0.180505694727318,"Character","Genre"
0.155137632564852,"Character","Genre"
0.121290720621787,"Character","Genre"
0.136878502352628,"Character","Genre"
0.295777429592382,"Character","Genre"
-0.0036516811060778,"Character","Genre"
0.287412253030982,"Character","Genre"
0.114917896396089,"Character","Genre"
0.245166789346108,"Character","Genre"
0.14999026194595,"Character","Genre"
-0.00449754851033005,"Character","Genre"
0.198628632313339,"Character","Genre"
0.0803914423618939,"Character","Genre"
0.291927082542242,"Character","Genre"
0.0576720363022134,"Character","Genre"
-0.0575336165018544,"Character","Genre"
0.0545187996922882,"Character","Genre"
0.0883572733172378,"Character","Genre"
0.0578883185549014,"Character","Genre"
0.128489908714425,"Character","Genre"
0.0855608204670748,"Character","Genre"
0.107710936628847,"Character","Genre"
0.196358972609039,"Character","Genre"
0.0173624065972358,"Character","Genre"
0.248221319802689,"Character","Genre"
0.156693299673953,"Character","Genre"
0.1524126674902,"Character","Genre"
-0.0873484903976028,"Character","Genre"
0.120852510467613,"Character","Genre"
0.0903224674682236,"Character","Genre"
0.258675449885835,"Character","Genre"
0.323898461325111,"Character","Genre"
0.304749545829978,"Character","Genre"
0.0233995045417417,"Character","Genre"
0.0614735328803721,"Character","Genre"
0.146257614742394,"Character","Genre"
0.0298411734566255,"Character","Genre"
-0.0355174632776084,"Character","Genre"
0.251962079923028,"Character","Genre"
0.165178783367078,"Character","Genre"
0.230727519967371,"Character","Genre"
0.0126318696607369,"Character","Genre"
0.116145419756724,"Character","Genre"
0.016450163869227,"Character","Genre"
0.0574702278837825,"Character","Genre"
0.184505445016606,"Character","Genre"
0.0592008498060714,"Character","Genre"
0.0377865382463864,"Character","Genre"
0.000259784918898748,"Character","Genre"
-0.0151066125809452,"Character","Genre"
0.0534582480115994,"Character","Genre"
0.361455904457699,"Character","Genre"
0.0783240884231231,"Character","Genre"
0.0234197649248859,"Character","Genre"
-0.0116606535642035,"Character","Genre"
0.138922757585483,"Character","Genre"
0.109719170508547,"Character","Genre"
0.187248318369745,"Character","Genre"
0.123075227472165,"Character","Genre"
0.261120113504102,"Character","Genre"
0.24341093455452,"Character","Genre"
0.283728352169023,"Character","Genre"
0.186220247245407,"Character","Genre"
0.290723519448558,"Character","Genre"
0.147813674353014,"Character","Genre"
0.268951006474045,"Character","Genre"
0.138042191359702,"Character","Genre"
0.0752188582236871,"Character","Genre"
0.0105878690289835,"Character","Genre"
0.0719304410050759,"Character","Genre"
0.0671584482590265,"Character","Genre"
0.2261293031376,"Character","Genre"
0.150748064328284,"Character","Genre"
0.0813595391685427,"Character","Genre"
0.0491996721387105,"Character","Genre"
0.338522305062074,"Character","Genre"
0.128590084869447,"Character","Genre"
0.00714358940843229,"Character","Genre"
0.105398879633737,"Character","Genre"
0.168195932376125,"Character","Genre"
0.256964930645257,"Character","Genre"
0.146808102625735,"Character","Genre"
0.170422364681471,"Character","Genre"
0.0322676868581234,"Character","Genre"
0.252570737622511,"Character","Genre"
0.168988405138955,"Character","Genre"
0.245435170382897,"Character","Genre"
0.342625760129953,"Character","Genre"
0.178470516623605,"Character","Genre"
0.123094409002812,"Character","Genre"
0.0649241465709892,"Character","Genre"
0.0878314911708254,"Character","Genre"
0.0472172991999085,"Character","Genre"
0.201389315354485,"Character","Genre"
-0.0191221235962029,"Character","Genre"
-0.05244343740897,"Character","Genre"
0.0769141835294249,"Character","Genre"
0.287113480777848,"Character","Genre"
0.17173979697186,"Character","Genre"
0.0976900726296279,"Character","Genre"
0.23735058206974,"Character","Genre"
0.114822537599809,"Character","Genre"
0.14320235189427,"Character","Genre"
0.165758433016159,"Character","Genre"
0.287652953506358,"Character","Genre"
0.312108248615889,"Character","Genre"
0.310901355291887,"Character","Genre"
0.274486734195359,"Character","Genre"
0.196536374011491,"Character","Genre"
0.38255628612802,"Character","Genre"
0.402147883726163,"Character","Genre"
0.316429164714418,"Character","Genre"
0.130639762751611,"Character","Genre"
0.0321943082138437,"Character","Genre"
0.180153973925096,"Character","Genre"
0.0903716497744907,"Character","Genre"
0.189998906782163,"Character","Genre"
0.090938391389686,"Character","Genre"
0.267551187171219,"Character","Genre"
0.419734719084694,"Character","Genre"
0.272679374809898,"Character","Genre"
0.246018217152719,"Character","Genre"
0.161482787795136,"Character","Genre"
0.418700042348167,"Character","Genre"
0.147449775579104,"Character","Genre"
0.322155403458834,"Character","Genre"
0.346038001214886,"Character","Genre"
0.176245237408954,"Character","Genre"
-0.233386408748352,"Character","Genre"
0.117408341522356,"Character","Genre"
0.211850779079511,"Character","Genre"
0.000507549107874317,"Character","Genre"
0.00205918733857366,"Character","Genre"
0.265765567800247,"Character","Genre"
-0.178515379425347,"Character","Genre"
0.185027268558436,"Character","Genre"
0.124715687362101,"Character","Genre"
0.077974593397943,"Character","Genre"
0.164601495168469,"Character","Genre"
0.163537220687799,"Character","Genre"
0.186641118812397,"Character","Genre"
0.171884265748691,"Character","Genre"
0.0927691960470871,"Character","Genre"
0.188017910966315,"Character","Genre"
0.323525064154906,"Character","Genre"
0.237060453555962,"Character","Genre"
0.336645934249683,"Character","Genre"
0.124014351586755,"Character","Genre"
0.226969101204488,"Character","Genre"
0.217403023153819,"Character","Genre"
0.06781027816297,"Character","Genre"
0.0589746897455367,"Character","Genre"
0.381434041727436,"Character","Genre"
0.0577296347144485,"Character","Genre"
0.271085523230113,"Character","Genre"
0.125059317872716,"Character","Genre"
0.0251101381964074,"Character","Genre"
-0.0271061051688332,"Character","Genre"
0.0122428168439299,"Character","Genre"
-0.0770030327431176,"Character","Genre"
0.050915196444182,"Character","Genre"
0.273808718224192,"Character","Genre"
0.087283442099743,"Character","Genre"
0.365412085781444,"Character","Genre"
0.136278961821614,"Character","Genre"
0.0444408961901125,"Character","Genre"
0.122848760824834,"Character","Genre"
0.0863178277999644,"Character","Genre"
0.103728228876531,"Character","Genre"
0.164199588816308,"Character","Genre"
0.166867953863825,"Character","Genre"
0.248007702842461,"Character","Genre"
0.221759558908401,"Character","Genre"
0.250197717583899,"Character","Genre"
0.172860599760932,"Character","Genre"
0.0601761640251113,"Character","Genre"
0.210922010294391,"Character","Genre"
0.206516974819978,"Character","Genre"
0.108566314106562,"Character","Genre"
0.11042940670271,"Character","Genre"
0.288422529740835,"Character","Genre"
0.317857605166376,"Character","Genre"
0.170728665601078,"Character","Genre"
0.109928245566205,"Character","Genre"
0.355282941183705,"Character","Genre"
0.00775628694704686,"Character","Genre"
0.047568895506453,"Character","Genre"
0.259005216627273,"Character","Genre"
0.0459624405880899,"Character","Genre"
0.264229745732945,"Character","Genre"
0.0440788314625754,"Character","Genre"
0.221674251292186,"Character","Genre"
0.13516307222736,"Character","Genre"
0.264012111395815,"Character","Genre"
0.31650498462819,"Character","Genre"
0.144584064975223,"Character","Genre"
0.230807753286679,"Character","Genre"
-0.0589726874403441,"Character","Genre"
0.125475383002839,"Character","Genre"
0.0117829747745896,"Character","Genre"
0.181537270306104,"Character","Genre"
0.155320707458571,"Character","Genre"
0.128775899221734,"Character","Genre"
0.134401761491446,"Character","Genre"
0.271153968260861,"Character","Genre"
0.138518225683181,"Character","Genre"
0.379509340570223,"Character","Genre"
-0.0715000825267385,"Character","Genre"
0.200115964228055,"Character","Genre"
0.410744193545164,"Character","Genre"
0.0207101215788205,"Character","Genre"
0.0614492817058793,"Character","Genre"
0.10929166598191,"Character","Genre"
0.16800688498547,"Character","Genre"
0.128356711103767,"Character","Genre"
0.101564516356074,"Character","Genre"
0.388160872881952,"Character","Genre"
0.171646577778715,"Character","Genre"
0.288046069180754,"Character","Genre"
-0.19967089705369,"Character","Genre"
0.292418686115833,"Character","Genre"
0.314440015481636,"Character","Genre"
0.0990870432321952,"Character","Genre"
0.130016920401542,"Character","Genre"
0.357131837305524,"Character","Genre"
0.161946223877993,"Character","Genre"
0.281580981466167,"Character","Genre"
0.22751715200107,"Character","Genre"
0.138004050742524,"Character","Genre"
0.121949750213011,"Character","Genre"
-0.0133878756007058,"Character","Genre"
-0.099598163025017,"Character","Genre"
0.154299987411688,"Character","Genre"
0.189372514434993,"Character","Genre"
0.0966436721162749,"Character","Genre"
0.232696886844126,"Character","Genre"
0.213947825009986,"Character","Genre"
0.116120912610828,"Character","Genre"
0.162952187142658,"Character","Genre"
0.312431582903211,"Character","Genre"
0.194754904594997,"Character","Genre"
0.25318870044428,"Character","Genre"
0.215327067547895,"Character","Genre"
0.364067326798099,"Character","Genre"
0.169291943290096,"Character","Genre"
0.0382195510072797,"Character","Genre"
0.101747054920134,"Character","Genre"
0.185519379036591,"Character","Genre"
0.124672328299491,"Character","Genre"
0.136653511641203,"Character","Genre"
0.236784276791993,"Character","Genre"
0.0639338901753586,"Character","Genre"
-0.0733113357235094,"Character","Genre"
