"Engagement","Cover"
0.292908674335972,"B"
0.182267007150961,"B"
0.200155546104635,"B"
0.210832653124199,"B"
0.185037397136353,"B"
0.0463139118398187,"B"
0.13874307812933,"B"
0.185880989829985,"B"
0.270682011205443,"B"
0.0475505289322072,"B"
-0.0360699636675947,"B"
0.0635376460773484,"B"
0.053171841981464,"B"
0.243837722338179,"B"
0.112036145064987,"B"
0.0311349594834707,"B"
0.175540027803684,"B"
0.19807431048957,"B"
0.157783177841219,"B"
0.239464009806028,"B"
0.227207292335404,"B"
0.103604652277826,"B"
0.176263822353252,"B"
0.0886781457117833,"B"
0.288835230846272,"B"
0.105056601113922,"B"
0.233254794320426,"B"
0.148307281755679,"B"
0.098691173250608,"B"
0.156934783611805,"B"
0.204083068811544,"B"
0.142766550312027,"B"
0.176595779361532,"B"
0.140669480980629,"B"
0.203219707855134,"B"
0.342776699514621,"B"
0.221640703494571,"B"
0.14251840650623,"B"
0.11583888913178,"B"
0.263069487150781,"B"
0.207869839610827,"B"
0.185348742481094,"B"
0.115396446047772,"B"
0.309001647084336,"B"
0.187222721162606,"B"
0.117265814526096,"B"
0.0739389380223239,"B"
0.241244593244352,"B"
0.20420685156755,"B"
0.30516367505053,"B"
0.250292925881073,"B"
0.0470195980243731,"B"
0.222102361877485,"B"
0.0876645179766819,"B"
0.172135555208841,"B"
0.121983858737214,"B"
0.153054643753823,"B"
0.182617199369763,"B"
0.229998356715858,"B"
0.198810992574111,"B"
0.132723038230857,"B"
0.112815688529404,"B"
0.196623539528922,"B"
0.291705294830392,"B"
0.264936309172777,"B"
0.174067782617313,"B"
0.103975864761836,"B"
0.229925447965367,"B"
0.0967216039326132,"B"
0.204201341197488,"B"
0.186442336002454,"B"
0.0946096881773213,"B"
0.0728303560757107,"B"
0.124789134825133,"B"
0.145341986770823,"B"
0.275006659474032,"B"
0.169230258030798,"B"
0.142138976549699,"B"
0.0917643242687144,"B"
0.247424825261152,"B"
0.1744985117599,"B"
0.10815444105637,"B"
0.184219298068827,"B"
0.0857281469450751,"B"
0.124730290258302,"B"
0.130201456902803,"B"
0.0945841520588283,"B"
0.113836607140829,"B"
0.24112734938712,"B"
0.165288437434603,"B"
0.00559427051493724,"B"
0.102391054564405,"B"
0.187996752327672,"B"
0.195172425400003,"B"
0.0401866905316147,"B"
0.163679580338238,"B"
0.106879782017933,"B"
0.131849779234004,"B"
0.0911158094807851,"B"
0.211832405740066,"B"
0.103261939799772,"B"
0.128026303613867,"B"
0.171729709572869,"B"
0.330407939464531,"B"
0.152982843700988,"B"
0.0426484247685007,"B"
0.212132918474072,"B"
0.230364530882123,"B"
0.236736456030936,"B"
0.0994437109760838,"B"
0.110684247272873,"B"
0.0937015452349061,"B"
0.0477933029708892,"B"
0.194088836479393,"B"
0.177990307949967,"B"
0.106034393891955,"B"
0.265137976792652,"B"
0.133648897841676,"B"
0.0805004696736939,"B"
0.05831956360747,"B"
0.0702700700811217,"B"
0.184753691785974,"B"
0.0643525337767467,"B"
0.276043792046789,"B"
0.190942176792438,"B"
0.241400048472357,"B"
0.254712050572441,"B"
0.0665148610582647,"B"
0.120178599018698,"B"
0.13058886484722,"B"
0.140080029937108,"B"
0.210908425999926,"B"
0.239765257926525,"B"
0.204463473063716,"B"
0.170264764719158,"B"
0.156593450555195,"B"
0.0644886497539648,"B"
0.152167112285962,"B"
0.365875917392011,"B"
0.353708103083327,"B"
0.199071087754051,"B"
0.304901593936301,"B"
0.194679367420921,"B"
0.198286962031321,"B"
0.0634586808208278,"B"
0.2019241471616,"B"
0.189866526613441,"B"
0.178904144997366,"B"
0.0401666795009674,"B"
0.187431567276969,"B"
0.069562496355589,"B"
0.117797995679168,"B"
0.118355438920717,"B"
0.234093689320968,"B"
0.298476747311108,"B"
0.219854295909138,"B"
0.13048487024041,"B"
0.14113142139025,"B"
0.23221117981427,"B"
0.142117208959146,"B"
0.128788646098192,"B"
0.0693685064286394,"B"
0.0445083877217887,"B"
0.214538944587313,"B"
0.163939194281496,"B"
0.166373341240113,"B"
0.150496145033827,"B"
0.218711986994359,"B"
0.227733440906928,"B"
0.0626520187082389,"B"
0.151422222568166,"B"
0.105552159699626,"B"
0.199431005291886,"B"
0.25971185048564,"B"
0.262547472550539,"B"
0.0508733140947457,"B"
0.157378649032453,"B"
0.0712424480546013,"B"
0.241711014450982,"B"
0.19243959720957,"B"
0.116634535739583,"B"
0.271032474134656,"B"
0.0584358813087634,"B"
0.233444265845081,"B"
0.104451555111195,"B"
0.298109479174193,"B"
0.23345954981641,"B"
0.0756963983012084,"B"
0.159141929970212,"B"
0.215149667882646,"B"
0.187307517967409,"B"
0.234559674203081,"B"
0.0933245949345581,"B"
0.187477008145195,"B"
0.161287408952434,"B"
0.123338235689794,"B"
0.334467753250426,"B"
0.0938466994123487,"B"
0.167140572797979,"B"
0.147365511425655,"B"
0.198803651041041,"B"
0.0180009542301112,"B"
0.219328142965364,"B"
0.124502625129039,"B"
0.169107233787823,"B"
0.226147397679149,"B"
0.139103734321203,"B"
0.100395791503981,"B"
0.261058823818707,"B"
0.0901415376080602,"B"
0.223355146241023,"B"
0.128106652298027,"B"
0.260234796992194,"B"
0.118663980622493,"B"
0.17495961863026,"B"
0.0943089806284482,"B"
0.0405043651054705,"B"
0.228782658347233,"B"
0.238671590380092,"B"
0.200610010079331,"B"
0.288867189238675,"B"
0.118462767457691,"B"
0.168747310057773,"B"
0.00306328312955581,"B"
0.0752373278719494,"B"
0.00334854550171509,"B"
0.161391237310451,"B"
0.284934303222768,"B"
0.142892501550371,"B"
0.15718098152705,"B"
0.156300282263198,"B"
0.101114095186158,"B"
0.182993560283669,"B"
0.27325722742544,"B"
0.194589205993217,"B"
0.283226544366306,"B"
0.0230583807300645,"B"
0.175501875478829,"B"
0.16503709356842,"B"
0.293784698819295,"B"
0.231066757312271,"B"
0.183719509851673,"B"
0.100728832577337,"B"
0.24371714556727,"B"
0.177791848836109,"B"
0.112099087300585,"B"
0.06786836170889,"B"
0.171548813027901,"B"
0.116208521450034,"B"
-0.0401941038614052,"B"
0.136523691686987,"B"
0.163206903075477,"B"
0.170724548671191,"B"
0.0462958659402365,"B"
0.0476541748442051,"B"
0.103819543433081,"B"
0.19807186623239,"B"
0.141924336927412,"B"
0.1554184949357,"B"
0.15296426964659,"B"
0.165721436496571,"B"
0.173152215905572,"B"
0.187942322576964,"B"
0.236251561047565,"B"
-0.0182331385844713,"B"
0.0978988514950811,"B"
0.154373466644239,"B"
0.260855183813972,"B"
0.151675832606582,"B"
0.090542471383231,"B"
0.162900173385442,"B"
0.224872989869838,"B"
0.278466327697733,"B"
0.171889109432349,"B"
0.277082923596617,"B"
0.119688506105222,"B"
0.162228989249902,"B"
0.122960564489661,"B"
0.132074575585568,"B"
0.270972672809937,"B"
0.0204923317452268,"B"
0.190238351366214,"B"
0.216286179485242,"B"
0.100741527951426,"B"
0.148747458270424,"B"
0.186140084978865,"B"
0.0960760326986466,"B"
0.0914986979143834,"B"
0.253035979230005,"B"
0.105351044687321,"B"
0.123047843473397,"B"
0.0963863181342313,"B"
0.109997029598099,"B"
0.205806945323901,"B"
0.152578030076542,"B"
0.252906366559427,"B"
0.114273619724123,"B"
-0.0730260491725307,"B"
0.062354404926344,"B"
0.263823923519314,"B"
0.240483266706907,"B"
0.276097816570654,"B"
0.137820893220386,"B"
0.278984232591268,"B"
0.0786782017249428,"B"
0.240923082141643,"B"
0.109613917762534,"B"
0.137550965984762,"B"
0.188304206895104,"B"
0.051099743772647,"B"
0.224905544093464,"B"
0.175098905865488,"B"
0.164694752854081,"B"
0.226535213975809,"B"
0.136275657702211,"B"
0.314249463299943,"B"
0.247994724048341,"B"
-0.0385535367159371,"B"
0.148524094858091,"B"
0.107730208486488,"B"
0.18034141348508,"B"
0.123156026577273,"B"
0.24629662712552,"B"
0.164664747581503,"B"
0.28383388213995,"B"
0.176876986261812,"B"
0.191702809940779,"B"
0.186225197372127,"B"
0.238173208398346,"B"
0.190781458464266,"B"
0.139573309208817,"B"
0.197361887768114,"B"
0.125539966048213,"B"
0.313565817034951,"B"
0.10002418894959,"B"
0.148376175614128,"B"
0.00552496963400004,"B"
0.113884928053191,"B"
0.17437560109923,"B"
0.0753129961110164,"B"
0.0917664719142664,"B"
0.167304995735327,"B"
0.17452615937479,"B"
0.22356494925182,"B"
0.127998141124011,"B"
0.180733086856819,"B"
0.113775404974718,"B"
0.0971571371079227,"B"
0.317851162132031,"B"
0.108767250493566,"B"
0.112913620182224,"B"
0.263897896033126,"B"
0.132389038242058,"B"
0.145666473303576,"B"
0.109424885132487,"B"
0.14724571849881,"B"
0.147350940456658,"B"
0.124525113713417,"B"
0.0381026255354545,"B"
0.252498596795111,"B"
0.0642300277133095,"B"
0.0226931100038548,"B"
0.0689704122112708,"B"
0.0838551612930622,"B"
0.289540758868444,"B"
0.173425086874449,"B"
0.0873457758276999,"B"
0.267343670154604,"B"
0.161763475962885,"B"
0.143439563606742,"B"
0.0704194788583192,"B"
0.0777681168546343,"B"
0.185122757286336,"B"
0.0825437364941815,"B"
0.137197635459325,"B"
0.13753155823556,"B"
0.150375956581806,"B"
0.259099111676628,"B"
0.0367258663780066,"B"
0.142592286699103,"B"
0.0660912500504407,"B"
0.191254503219196,"B"
0.157719529610807,"B"
0.10189379180085,"B"
0.20180447176073,"B"
0.0890732965846592,"B"
0.147004974950608,"B"
0.306101669453897,"B"
0.300455729125649,"B"
0.34160645828563,"B"
0.19731414353022,"B"
0.082996387119469,"B"
0.130972224894127,"B"
0.061270891853154,"B"
0.0415152279263916,"B"
0.205785935080546,"B"
0.119492259694931,"B"
0.0775693498455722,"B"
0.101738033450249,"B"
0.0867456135024747,"B"
0.286000300231415,"B"
0.388927344912711,"B"
0.10318442659023,"B"
0.214640780224877,"B"
0.137769088947207,"B"
0.141256478200889,"B"
0.119987007896096,"B"
0.0747052869964745,"B"
0.16276066210886,"B"
0.2012083874611,"B"
0.135330091910962,"B"
0.184768511831963,"B"
0.100143574261004,"B"
0.068403017546928,"B"
0.0693857339156212,"B"
0.209879756257958,"B"
0.110275603383155,"B"
0.288936582896418,"B"
0.187454112082714,"B"
0.0607097909617667,"B"
0.152361432709776,"B"
0.328635354833025,"B"
0.00876008366465386,"B"
0.174739044145366,"B"
0.0435016997280902,"B"
0.309389543022056,"B"
0.127615450936966,"B"
0.0715433448046061,"B"
0.160680025800458,"B"
0.136283633870205,"B"
0.191608604222987,"B"
-0.0330324644038543,"B"
0.0535201687430085,"B"
0.0211649441958501,"B"
0.192166968223421,"B"
0.19702629637177,"B"
0.0456773768769293,"B"
0.159466496266509,"B"
-0.0139557272216361,"B"
0.198858699575205,"B"
0.241965053701535,"B"
0.12662074665675,"B"
0.12400691034745,"B"
0.200861148159327,"B"
0.178452909721134,"B"
0.27312115309164,"B"
0.240232547810805,"B"
0.337622870365983,"B"
0.0576797828847074,"B"
0.196722440852834,"B"
0.202076071964512,"B"
0.135847560896971,"B"
-0.0210081499147863,"B"
0.118940599471035,"B"
0.124479808181736,"B"
0.286780981400407,"B"
0.15802791333403,"B"
0.11882444638896,"B"
0.118880557324936,"B"
0.148953221158439,"B"
0.106931612559183,"B"
0.205614430022582,"B"
0.325571669787823,"C"
0.138742264324364,"C"
0.269825113486217,"C"
0.297268067523273,"C"
0.00181693970475175,"C"
0.262574118909147,"C"
0.335320799456569,"C"
0.271258258846454,"C"
0.276166403892317,"C"
0.0850526581479936,"C"
0.102918307279022,"C"
0.0968918090972725,"C"
0.184914049239502,"C"
0.0981957994094085,"C"
0.2812991107923,"C"
0.339326383093376,"C"
0.215860079103939,"C"
0.548557525501093,"C"
-0.0911111371083327,"C"
0.46354683869883,"C"
0.428215891920155,"C"
-0.0853588456113978,"C"
-0.149119774906006,"C"
-0.191049840909746,"C"
0.396590378918213,"C"
0.215641771444708,"C"
-0.165120242190907,"C"
0.127696110658278,"C"
0.0735443386182809,"C"
0.17418100730844,"C"
0.127867530928303,"C"
0.0987395654871463,"C"
0.600249236772203,"C"
0.358944233877055,"C"
0.516729016126094,"C"
0.0979197354364152,"C"
-0.347978915781866,"C"
0.304288737695565,"C"
0.0241486259146404,"C"
0.537421530071974,"C"
-0.475014678124383,"C"
0.273947907445532,"C"
0.461900255409197,"C"
0.289147233657087,"C"
-0.102017841284736,"C"
0.157713651207248,"C"
0.221257045317508,"C"
0.598631345689611,"C"
0.201041610258456,"C"
0.145249584946225,"C"
0.0856777920563365,"C"
0.202787494706097,"C"
0.196356643861821,"C"
0.501016895676302,"C"
0.274109143984435,"C"
0.0571652258156738,"C"
0.0590570058273063,"C"
0.450613563482232,"C"
-0.0901446694562508,"C"
0.12888431315208,"C"
0.298188829078488,"C"
0.233853992444911,"C"
-0.298031188005222,"C"
0.297181242777829,"C"
0.109645911835148,"C"
0.524968608987816,"C"
0.509729155733196,"C"
0.617215435391061,"C"
0.0471485436145846,"C"
0.155546371874853,"C"
-0.161644959050737,"C"
0.142821637048897,"C"
0.0200669830139193,"C"
-0.238804116582978,"C"
0.0460713366414392,"C"
0.048216525608762,"C"
0.0907158977927947,"C"
0.340875447261252,"C"
0.227811828931431,"C"
0.235046063001961,"C"
0.171871599738328,"C"
0.262048971796129,"C"
0.328967410337971,"C"
0.598936512411263,"C"
0.246290328859765,"C"
0.23354963581295,"C"
0.164277794252531,"C"
-0.115065630708577,"C"
0.228776331574282,"C"
-0.0233218291598379,"C"
0.401450024994884,"C"
-0.0519078608137154,"C"
-0.024956389565929,"C"
0.360892425299548,"C"
0.36953574730671,"C"
0.496041667646239,"C"
0.55543878385588,"C"
0.230871236947561,"C"
0.270182294876236,"C"
0.304131520416061,"C"
0.11022056854959,"C"
0.0211566529447931,"C"
0.185672513287574,"C"
0.135484472615769,"C"
0.0104403647008277,"C"
0.458688787775619,"C"
-0.231496776388879,"C"
0.151418153206527,"C"
0.0560574324433649,"C"
0.0490328568811079,"C"
0.218940199153147,"C"
-0.0128692909687489,"C"
0.484785097962533,"C"
-0.0974368183690719,"C"
0.4462907123373,"C"
0.341081642173386,"C"
0.582124614712485,"C"
0.407070871359188,"C"
0.4297824891582,"C"
0.582065433920724,"C"
0.0663134299588654,"C"
0.135035801565661,"C"
0.299179071510747,"C"
0.274086235048055,"C"
0.513340896136408,"C"
0.0368763906240725,"C"
-0.0465431024083238,"C"
0.478574001217774,"C"
0.203476369375865,"C"
0.274987359503371,"C"
0.365275674269167,"C"
0.0652433964719037,"C"
0.271297576230256,"C"
-0.0118986315246004,"C"
0.184043214855895,"C"
0.312443864594682,"C"
0.0706705776921092,"C"
0.142573965827162,"C"
0.493907173272942,"C"
0.0845106832327418,"C"
0.220601289239399,"C"
0.111258833960657,"C"
-0.098001113839136,"C"
0.256912843938637,"C"
-0.165506816939181,"C"
0.204876292812953,"C"
0.250232229324175,"C"
-0.0569887125250002,"C"
0.246873809579014,"C"
0.030026590475506,"C"
0.362509695297045,"C"
0.255063455129578,"C"
0.397159254995745,"C"
0.0899784343893391,"C"
0.366214960205557,"C"
0.171788055489108,"C"
0.644822033525008,"C"
0.131350179846784,"C"
-0.0267085538610089,"C"
0.478747875363269,"C"
0.125795876572194,"C"
0.272576576460252,"C"
0.2333998968147,"C"
0.174618891209837,"C"
0.0891322650401781,"C"
0.290460058025682,"C"
0.305850858821734,"C"
0.159689366777818,"C"
0.567573928227535,"C"
0.174801400349005,"C"
0.310034249530664,"C"
0.128721343476789,"C"
0.0619376654310936,"C"
0.218831861941961,"C"
0.0895431866944679,"C"
0.490531358542452,"C"
0.57010667359837,"C"
-0.211675077392958,"C"
-0.0576376660918032,"C"
0.387996226892532,"C"
0.0801519906433572,"C"
0.468169958523007,"C"
0.397903293172923,"C"
0.13942051807538,"C"
-0.228611350266448,"C"
0.3408926270683,"C"
0.128957463699294,"C"
0.0366447805875094,"C"
0.256827242646145,"C"
0.321997219150854,"C"
0.00409333912543217,"C"
-0.0310392982070181,"C"
-0.174975265819843,"C"
0.0285597877584198,"C"
0.0568039006974278,"C"
0.173993460522973,"C"
-0.0953044854289558,"C"
0.181272636207566,"C"
0.413848987713432,"C"
0.459882629746053,"C"
0.152184351563915,"C"
0.11579480411332,"C"
0.280234522973363,"C"
0.240892230592777,"C"
0.0878132085827261,"C"
0.027052845866902,"C"
0.424340725186223,"C"
0.265923226218485,"C"
0.13286076546194,"C"
0.193122221223271,"C"
-0.450170936482621,"C"
-0.00603947183872222,"C"
0.0213254630072677,"C"
0.524278826004726,"C"
0.125250849788707,"C"
0.0683040752787666,"C"
0.371759228196459,"C"
0.267943226249744,"C"
0.188406934830028,"C"
0.69879919248791,"C"
0.61781042617451,"C"
0.335535338198747,"C"
0.089836175509877,"C"
0.219739937627193,"C"
0.066196488648955,"C"
-0.265078145042384,"C"
0.145519381271425,"C"
0.106665317644393,"C"
0.23059091934494,"C"
0.28850012707366,"C"
0.412615367080555,"C"
-0.00213335525832165,"C"
0.180240648983364,"C"
0.265149138969539,"C"
0.0969622874069777,"C"
-0.0560401136276066,"C"
0.0783335097457726,"C"
0.0871982946153293,"C"
0.141351128160671,"C"
0.037066713437993,"C"
0.0404151020508021,"C"
0.204772137852605,"C"
0.143030104328102,"C"
-0.188644543349254,"C"
0.479786225869876,"C"
0.167438610534752,"C"
0.298345011184555,"C"
0.0605149477535069,"C"
0.0406008530200804,"C"
0.193150327117814,"C"
0.566789081891216,"C"
0.248150257626717,"C"
0.449384807632709,"C"
-0.0215451304917721,"C"
0.0203762914274397,"C"
0.0293872431346906,"C"
0.563956884733907,"C"
0.075483798062796,"C"
0.0178739129825603,"C"
0.133738306456431,"C"
0.176347863449885,"C"
0.310488902423526,"C"
0.449267048556723,"C"
0.023109674552503,"C"
0.057059908542391,"C"
0.397752333456011,"C"
0.279369537074937,"C"
-0.229859279442985,"C"
0.213093414387244,"C"
0.0245875777955824,"C"
0.348403075391529,"C"
-0.0302015165562159,"C"
0.114102795081766,"C"
0.122233822573112,"C"
0.237554931931939,"C"
0.428901472257012,"C"
0.170649100811208,"C"
-0.0776240855316279,"C"
-0.251483083278081,"C"
0.0458257180029693,"C"
0.572065564006246,"C"
-0.0678025011732695,"C"
-0.0288636006579005,"C"
0.103653333666131,"C"
0.083160342514092,"C"
-0.0972029261129938,"C"
0.10435862056636,"C"
0.0107232095210313,"C"
-0.0155307430898962,"C"
-0.138804136828215,"C"
0.0111053366798692,"C"
0.0504789027046408,"C"
0.136103559564654,"C"
0.0365676426517468,"C"
0.580530020043756,"C"
0.0309243957691075,"C"
0.281224736519488,"C"
0.0952012233248947,"C"
0.173057770467963,"C"
-0.367098460338889,"C"
0.177188106888248,"C"
0.3685750151227,"C"
-1.55169594906468e-06,"C"
-0.498848188972776,"C"
0.148628769726815,"C"
0.104027520566896,"C"
0.209437990082829,"C"
0.246274990994096,"C"
0.222782939128833,"C"
-0.277338821787465,"C"
-0.109075156431421,"C"
0.0316240869690007,"C"
0.546339094131881,"C"
0.340362368866431,"C"
0.178516817382419,"C"
0.444274961344636,"C"
0.23667195169555,"C"
0.484401405873816,"C"
0.142157133713366,"C"
0.302163675554439,"C"
0.433739328163167,"C"
0.383741659919783,"C"
0.214101680143019,"C"
0.111715384773888,"C"
0.14364071018731,"C"
0.0540293038101381,"C"
-0.0797317657435775,"C"
-0.0358553665668053,"C"
0.136798071018556,"C"
-0.141876315612185,"C"
0.31089765242,"C"
0.502684985185029,"C"
-0.0314421210177437,"C"
0.329412827347445,"C"
0.324541140448363,"C"
0.105249619581699,"C"
0.235925108062423,"C"
0.361351778855026,"C"
0.37873196906226,"C"
0.300711550201171,"C"
0.375392821193583,"C"
0.186467416169436,"C"
0.0997142276354921,"C"
0.270437029334847,"C"
0.341132258171643,"C"
0.200951234663044,"C"
-0.0406324801690927,"C"
0.101430038380515,"C"
0.360558078137195,"C"
0.404835015063848,"C"
-0.142881195012181,"C"
0.0809026572755183,"C"
0.171021699693002,"C"
0.293399034317179,"C"
-0.0642486292374503,"C"
0.603575320903681,"C"
0.28039859901275,"C"
0.438420069063395,"C"
0.106651871150963,"C"
0.112129244671276,"C"
0.297991445888834,"C"
0.467907425835255,"C"
0.345877242338698,"C"
0.0789683240802087,"C"
0.230661362913853,"C"
0.290306635614711,"C"
0.156472922995207,"C"
0.418390599615947,"C"
0.479724717052251,"C"
0.135022074000569,"C"
0.465489162367428,"C"
-0.0199851839280377,"C"
0.0334180329377276,"C"
0.535741284090804,"C"
0.0835342937069237,"C"
0.0600774963209652,"C"
0.402724383898936,"C"
0.540883104279354,"C"
0.379592020915876,"C"
-0.327233895756139,"C"
0.381925818601417,"C"
0.28347116749967,"C"
0.289336709154092,"C"
0.294245332313623,"C"
-0.153059933454872,"C"
0.17289650736523,"C"
0.368053581379925,"C"
-0.0683305650533842,"C"
-0.178079714416457,"C"
0.128481041664449,"C"
0.160038127329838,"C"
0.0765647947241164,"C"
0.0854698703006223,"C"
0.131487218184193,"C"
0.252517438141346,"C"
-0.0702302902173718,"C"
0.110417571276578,"C"
0.285156042592395,"C"
0.143569908854054,"C"
0.234020303586871,"C"
0.0500463127583612,"C"
-0.0529786105628151,"C"
-0.275770397843911,"C"
0.173426355759833,"C"
0.125316320240159,"C"
0.292230399149737,"C"
0.0625177331456211,"C"
0.517757738874641,"C"
0.296894347517248,"C"
0.21898072025772,"C"
-0.0382757442431109,"C"
0.10368977117223,"C"
-0.109147022425983,"C"
0.0675507248710793,"C"
0.237715289031557,"C"
0.456296065803041,"C"
0.144195879670388,"C"
0.483860265863116,"C"
0.525914836058518,"C"
0.392833199827837,"C"
0.191170159902229,"C"
0.388567213737096,"C"
-0.168136057656556,"C"
0.209816787056023,"C"
0.0386334855104803,"C"
-0.122798065669442,"C"
0.354746101154115,"C"
0.233887041986344,"C"
0.035820275306458,"C"
0.176775111830395,"C"
0.000378254367039366,"C"
-0.213158145325401,"C"
0.335622397026669,"C"
0.107308556510982,"C"
-0.112557878019185,"C"
0.0159122501115095,"C"
0.309566885980921,"C"
0.122122385821927,"C"
0.516066282811543,"C"
0.148531191000551,"C"
0.497339981429084,"C"
0.267186207055992,"C"
0.0250042476161897,"C"
-0.158188877575131,"C"
0.0711441056739388,"C"
0.428373697794131,"C"
0.22401512865294,"C"
0.136433944852638,"C"
-0.0540079971313895,"C"
0.565854866571623,"C"
0.0333285575930397,"C"
0.365528001632779,"C"
0.349365833839559,"C"
0.253134968580181,"C"
0.463025006433651,"C"
0.0462269163660994,"C"
0.473772296935352,"C"
0.438318000749432,"C"
0.241729317588071,"C"
0.809143153208965,"C"
0.201533015926827,"C"
0.115949187769803,"C"
0.238322819879602,"C"
-0.13499186621155,"C"
-0.0711998053550384,"C"
-0.0130021298890467,"C"
0.208897914961651,"C"
-0.0375613332198229,"C"
0.0825600418864558,"C"
0.175952421386657,"C"
0.416761046233598,"C"
0.231366985008065,"C"
0.329450362300971,"C"
-0.0794112676912442,"C"
-0.0369669451527828,"C"
0.0971959172470547,"C"
0.0856261706003283,"C"
0.128766809375016,"C"
0.373612308860246,"C"
0.494593347835512,"C"
0.239122192172935,"C"
0.171425390868293,"C"
0.172993953662389,"C"
0.0404572887626327,"C"
0.377805656307981,"C"
0.145496441008022,"C"
0.34599875331603,"C"
-0.241481181851827,"C"
0.0471855214477913,"C"
0.416139302881392,"C"
0.00656813560326758,"C"
0.38510183328249,"C"
-0.186864896705735,"C"
0.0104245019569367,"C"
0.0739326020460088,"C"
-0.14139177012511,"C"
0.223492703845231,"C"
0.0614267553740381,"C"
0.0617347950285559,"C"
0.119798458074363,"C"
0.425419784833251,"C"
0.604568565774307,"C"
0.124194904951657,"C"
0.163331687686496,"C"
0.125344129329838,"C"
0.316673566519715,"C"
0.380641573807447,"C"
0.941115884117526,"C"
0.016809577426466,"C"
-0.351452641182336,"C"
-0.0737123476604885,"C"
0.049502671455958,"C"
0.475977553029885,"C"
0.301836202172641,"C"
0.231499452761106,"C"
0.0365222934067299,"C"
0.465175887607114,"C"
-0.0758638881488131,"C"
0.0728753295318047,"C"
0.723071980132421,"C"
0.0247970500238495,"C"
0.00476306763872386,"C"
0.135307823518963,"C"
0.191096815429799,"C"
0.0100843650094493,"C"
-0.0163206531830821,"C"
0.010775688170434,"C"
0.669375275059879,"C"
0.111937842338926,"C"
0.539083774190743,"C"
0.659433363479407,"C"
0.311632886287798,"C"
0.199161910855431,"C"
0.229474252373637,"C"
0.208919471104837,"C"
0.352772786333641,"C"
0.175500076156117,"C"
0.302755305484938,"C"
-0.0863707055888391,"C"
-0.184843532044427,"C"
0.221271734999965,"C"
0.395186932567093,"C"
0.315465338374568,"C"
0.0242202912543986,"C"
-0.291840644987158,"C"
-0.137517130087089,"C"
-0.211347613874588,"C"
0.504174967293459,"C"
0.289642564753762,"C"
0.138185828533654,"C"
-0.0739421478364328,"C"
0.0914083573134267,"C"
0.198219043330741,"C"
-0.0334077349996595,"C"
0.399398014578954,"C"
0.0105761947449248,"C"
0.0395756451124064,"C"
0.397884944244899,"C"
0.108960352748379,"C"
-0.117265615185159,"C"
0.244445999793498,"C"
0.0407353473395564,"C"
0.125703335294287,"C"
-0.0435004932272345,"C"
0.221442401279665,"C"
-0.288119139760097,"C"
-0.211841248149232,"C"
0.469315525177109,"C"
0.318791398110985,"C"
0.153131102418842,"C"
0.235299245632076,"C"
0.112910016720681,"C"
0.490493087275368,"C"
0.165916973023284,"C"
0.128150247406065,"C"
0.419610270853695,"C"
0.405913392688605,"C"
0.159634143486024,"C"
0.326435422735421,"C"
0.147859492363753,"C"
0.259740541690727,"C"
0.0338594469194765,"C"
0.237730615112438,"C"
0.05183021829216,"C"
0.144270205451399,"C"
0.0841192379549002,"C"
0.661745941782902,"C"
0.208614690633317,"C"
0.0989203836011898,"C"
0.432092521123919,"C"
0.168396077365868,"C"
0.228801152816181,"C"
0.0388136919697881,"C"
0.182238906830383,"C"
0.66891504160834,"C"
0.192542651998741,"C"
-0.123857286619368,"C"
0.6420759208415,"C"
0.668755143947904,"C"
0.0825961906560648,"C"
-0.0773995518547457,"C"
0.21010167109073,"C"
0.0687564338239082,"C"
0.250904267502882,"C"
0.203034803711103,"C"
0.497473852900339,"C"
0.182014252648301,"C"
0.145730489659345,"C"
0.330293681663995,"C"
0.323833713359494,"C"
0.16892710487159,"C"
0.765100547124137,"C"
0.0199659651823841,"C"
-0.0357233710543118,"C"
-0.1140984828929,"C"
-0.0952926747793167,"C"
-0.0259775908834081,"C"
0.0530724070794078,"C"
0.237783538279899,"C"
0.137493148071124,"C"
0.293991324074983,"C"
-0.161610322905576,"C"
-0.317672081859003,"C"
-0.00120734139356943,"C"
0.257832866903239,"C"
0.238612475630442,"C"
0.166717634429641,"C"
0.338316624707353,"C"
0.322389386189686,"C"
-0.0379353606134631,"C"
-0.048072683202323,"C"
-0.173457480305162,"C"
0.174201595715967,"C"
0.384580295674556,"C"
0.29437706023336,"C"
0.209315077311791,"C"
0.314693028644608,"C"
0.440062609049609,"C"
0.298975759854381,"C"
-0.10316253060345,"C"
0.0282712172774029,"C"
0.159745441774648,"C"
0.0484541081796683,"C"
0.0220185528771781,"C"
-0.0777587201280036,"C"
0.1440243315864,"C"
0.0971416705832269,"C"
-0.184054780007404,"C"
0.663158683509323,"C"
0.302706004644895,"C"
0.118072831502213,"C"
0.644435056813334,"C"
0.489268189507755,"C"
0.0946216597992092,"C"
0.164369881459285,"C"
0.208853998324609,"C"
0.216356817721254,"C"
0.0300685756436487,"C"
-0.1579936889188,"C"
0.000918668468534445,"C"
0.00587835086969871,"C"
0.160819400426874,"C"
0.0642296712389236,"C"
0.117410512603789,"C"
-0.0852503873334837,"C"
0.408430990489431,"C"
0.319786289357356,"C"
-0.0400581383126731,"C"
0.0112956427971375,"C"
-0.4626088436501,"C"
-0.0239889225925109,"C"
